name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
barcelona,2016-10-08,22.4,17.4,19.7,22.4,17.4,19.7,16.5,82.3,0,0,0,,0,0,29.9,18.8,93.8,1017.2,60.5,12.4,72.5,6.2,3,,2016-10-08T07:55:43,2016-10-08T19:21:07,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-09,20.1,17.1,18.6,20.1,17.1,18.6,12.4,67.3,0,0,0,,0,0,35.3,17.3,9.1,1019.3,90.1,15.5,77.3,6.5,3,,2016-10-09T07:56:48,2016-10-09T19:19:29,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-10,18.1,15.7,16.8,18.1,15.7,16.8,12.6,76.3,1.166,100,8.33,rain,0,0,20.5,12.9,337,1018.2,82,14.6,100.3,8.6,4,,2016-10-10T07:57:54,2016-10-10T19:17:52,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-11,19.3,13.2,16.2,19.3,13.2,16.2,10.7,71.5,0,0,0,,0,0,28.4,17.9,74.8,1013.8,59.3,14.4,106.4,9.1,4,,2016-10-11T07:58:59,2016-10-11T19:16:15,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-12,19.2,11.8,15,19.2,11.8,15,9.9,73,37.551,100,16.67,rain,0,0,45.7,12.7,358.3,1010.2,69.1,13.1,85.6,7.4,4,,2016-10-12T08:00:05,2016-10-12T19:14:40,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-13,20.6,15.6,17.5,20.6,15.6,17.5,16,91.1,20.381,100,25,rain,0,0,31.7,12.3,2.7,1001.8,76.6,11,53.1,4.6,2,,2016-10-13T08:01:11,2016-10-13T19:13:04,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-14,20.2,13.6,17.3,20.2,13.6,17.3,13.3,78.5,3.58,100,12.5,rain,0,0,27,14.7,276.6,1002.8,42.1,15.8,137.2,11.7,6,,2016-10-14T08:02:18,2016-10-14T19:11:30,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-15,23,12.1,17.2,23,12.1,17.2,13.4,79.6,0,0,0,,0,0,21.6,14.7,286.6,1014.6,24.5,15.2,170.5,14.7,6,,2016-10-15T08:03:24,2016-10-15T19:09:57,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-16,23.4,12.3,17.8,23.4,12.3,17.8,13.6,77.7,0,0,0,,0,0,46.4,13.3,310.5,1019.4,26.7,15.5,161.7,13.9,6,,2016-10-16T08:04:32,2016-10-16T19:08:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-17,22.4,14.3,18.1,22.4,14.3,18.1,14.8,82,0.003,100,4.17,rain,0,0,42.5,11.6,328.4,1021.7,29.4,12.7,75.7,6.6,3,,2016-10-17T08:05:39,2016-10-17T19:06:52,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-18,22.8,15.3,19,22.8,15.3,19,14.8,77.8,0,0,0,,0,0,40.7,18.7,274.2,1023.7,35.4,13.5,124,10.7,5,,2016-10-18T08:06:47,2016-10-18T19:05:21,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-19,20.6,14.7,17.5,20.6,14.7,17.5,14.2,81.2,0,0,0,,0,0,31.7,20.1,69.3,1021.5,55.7,12.9,105.8,9.1,4,,2016-10-19T08:07:55,2016-10-19T19:03:51,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-20,18,15.7,17,18,15.7,17,12.8,76.4,0.583,100,4.17,rain,0,0,35.3,12.8,101.8,1016.2,79.2,14.9,56.3,4.9,2,,2016-10-20T08:09:03,2016-10-20T19:02:22,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-21,16.1,12.7,14.2,16.1,12.7,14.2,10,76.5,0,0,0,,0,0,50,21.7,340.9,1015.4,86.5,14.1,59.4,5.2,3,,2016-10-21T08:10:12,2016-10-21T19:00:54,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-22,17.8,13.5,15.5,17.8,13.5,15.5,13.4,87.1,6.929,100,12.5,rain,0,0,39.2,11.8,19.7,1011.9,77.9,12.2,36.7,3.1,2,,2016-10-22T08:11:21,2016-10-22T18:59:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-23,22.9,15.5,18.5,22.9,15.5,18.5,16.3,87.5,0,0,0,,0,0,29.5,12.3,14.1,1008.8,59.5,9.7,96,8.1,5,,2016-10-23T08:12:31,2016-10-23T18:58:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-24,23.5,16.2,19.3,23.5,16.2,19.3,17.6,89.9,0,0,0,,0,0,15.1,16.5,36.8,1012.3,39.8,9.8,126.9,11,5,,2016-10-24T08:13:40,2016-10-24T18:56:36,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-25,21.3,18.5,19.4,21.3,18.5,19.4,17.9,91.1,3.242,100,20.83,rain,0,0,43.9,11.3,8,1018.6,56.2,9.5,86.6,7.5,4,,2016-10-25T08:14:51,2016-10-25T18:55:12,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-26,22.7,16.7,18.9,22.7,16.7,18.9,16.6,87.1,0,0,0,,0,0,14.8,8.3,333,1022.6,31,10.9,118.1,10.2,4,,2016-10-26T08:16:01,2016-10-26T18:53:50,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-27,21.8,15.3,18,21.8,15.3,18,15.6,85.9,0,0,0,,0,0,18.7,11.7,39.3,1026.9,49.1,10.8,113.1,9.9,4,,2016-10-27T08:17:12,2016-10-27T18:52:29,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-28,21.6,13.6,17.1,21.6,13.6,17.1,14.6,86.2,0,0,0,,0,0,14.4,13,267.4,1030.4,37.8,9.5,130.3,11.1,5,,2016-10-28T08:18:22,2016-10-28T18:51:09,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
barcelona,2016-10-29,22.6,12.1,16.3,22.6,12.1,16.3,13.5,84.5,0,0,0,,0,0,15.8,13.7,0.3,1027.5,27.9,6.9,151.3,13,6,,2016-10-29T08:19:34,2016-10-29T18:49:50,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,LEGE,08184099999,LELL,08181099999,08176399999"
